tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone,favorite,retweet
568146157534367744,positive,1.0,,,Virgin America,,wmrrock,,@VirginAmerica got it. All set - Thanks!,"[0.0, 0.0]",2015-02-18 12:32:54 -0800,CT,Eastern Time (US & Canada),193,3427
568144330268868608,neutral,1.0,,,Virgin America,,jsamaudio,,@VirginAmerica no A's channel this year?,,2015-02-18 12:25:38 -0800,St. Francis (Calif.),Pacific Time (US & Canada),7375,4528
568142526110019584,neutral,1.0,,,Virgin America,,wmrrock,,@VirginAmerica Only thing I see on passbook is Virgin Mobile Mexico. How do I integrate?,"[0.0, 0.0]",2015-02-18 12:18:28 -0800,CT,Eastern Time (US & Canada),2420,2768
568140092453179394,positive,1.0,,,Virgin America,,JCervantezzz,,@VirginAmerica Giants and Virgin America. A match made in heaven.,,2015-02-18 12:08:48 -0800,"California, San Francisco",Pacific Time (US & Canada),4808,6629
568140010458894338,positive,1.0,,,Virgin America,,GabriellaDago,,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",,2015-02-18 12:08:28 -0800,New York City,Eastern Time (US & Canada),7808,3145
568136946016522240,negative,1.0,Can't Tell,1.0,Virgin America,,wmrrock,,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,"[0.0, 0.0]",2015-02-18 11:56:18 -0800,CT,Eastern Time (US & Canada),6439,3451
568132935037132800,negative,1.0,Customer Service Issue,0.6989,Virgin America,,matthew,,@VirginAmerica Your back of seat entertainment system does not accept credit cards that  have an apostrophe in the surname. #apostrophefail,,2015-02-18 11:40:21 -0800,"San Francisco, CA",Pacific Time (US & Canada),240,942
568132204712370178,negative,0.6901,longlines,0.3802,Virgin America,,mrpresident1776,,@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,,2015-02-18 11:37:27 -0800,"Washington, D.C.",,6042,663
568122723915862016,neutral,0.6646,,,Virgin America,,elimae724,,@VirginAmerica is helping me step up my @Tinder game! #TinderTips #tinderchamp http://t.co/jBmVVha63A,,2015-02-18 10:59:47 -0800,California Love #VFL,,7962,2135
568120102660341760,positive,1.0,,,Virgin America,,ctpsts,,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,2015-02-18 10:49:22 -0800,,,3330,2346
568119079371997186,positive,1.0,,,Virgin America,,jhen_d,,@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,,2015-02-18 10:45:18 -0800,"Austin, Texas",Mountain Time (US & Canada),1017,6115
568114097142652928,neutral,0.6629999999999999,,,Virgin America,,AUStinAirport,,"@VirginAmerica announces new nonstop connecting @AUStinAirport &amp; @DallasLoveField, $39 intro: http://t.co/qXnOaQtYN8 http://t.co/JK7qmdfqgf",,2015-02-18 10:25:30 -0800,"Austin, TX",Mountain Time (US & Canada),2789,1007
568104519633993728,neutral,0.6895,,,Virgin America,,reaganroy,,@VirginAmerica adds Austin-Dallas Love Field route. http://t.co/XWJoL55FLH http://t.co/Y8AOrMfkaC,,2015-02-18 09:47:27 -0800,,Central Time (US & Canada),2689,5714
568104264733573122,negative,0.6651,Flight Booking Problems,0.3413,Virgin America,,onewil,,@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,"[0.0, 0.0]",2015-02-18 09:46:26 -0800,"San Francisco, CA",Pacific Time (US & Canada),7175,4378
568101393111891968,neutral,0.6559,,0.0,Virgin America,,PlantFoodDude,,"@VirginAmerica - can you tweet me the Cancelled Flight/chng fee for a flight? or can I rebook under one of your affiliates? If so, who are afiliates?",,2015-02-18 09:35:01 -0800, NJ USA,Eastern Time (US & Canada),7593,1646
568100257931747328,positive,1.0,,,Virgin America,,jtwiegele,,@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,,2015-02-18 09:30:30 -0800,"San Francisco, CA",,3944,1754
568100090390425600,neutral,1.0,,,Virgin America,,sporch62,,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,2015-02-18 09:29:50 -0800,,,7129,7245
568095440517754881,positive,0.6655,,,Virgin America,,chrisdpatton,,"@VirginAmerica , am I dreaming? Did you really just open up a route between Dallas and Austin?! And does this mean Houston might be next?",,2015-02-18 09:11:22 -0800,"Annapolis, Maryland",,8214,2830
568093957080551424,positive,0.6522,,,Virgin America,,stopasyougo,,@VirginAmerica OMG FINALLY,,2015-02-18 09:05:28 -0800,,Central Time (US & Canada),2695,7620
568088472772157440,neutral,1.0,,,Virgin America,,AlMehairiAUH,,@VirginAmerica to start 5xweekly #A319 flights from to #Dallas @DallasLoveField #Austin on 28APR #avgeek,,2015-02-18 08:43:41 -0800,Abu Dhabi,Abu Dhabi,7047,1758
568086068328681473,neutral,0.6632,,,Virgin America,,AwsmSpaceMonkey,,@VirginAmerica Nice to see you expanding in Texas but don't forget about us here in #SanDiego. I would love to see more flights out of here!,,2015-02-18 08:34:07 -0800,"San Marcos, CA",Pacific Time (US & Canada),4553,484
568083179023650818,negative,1.0,Bad Flight,0.3556,Virgin America,,iamWalkerR,,@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,,2015-02-18 08:22:39 -0800,"New York, NY",Central Time (US & Canada),5858,3865
568079278505463808,negative,1.0,Bad Flight,0.6326,Virgin America,,MarcoFlavioM,,@VirginAmerica Very poor experience. First computer problem now seat malfunction. Stuck. Missing meeting in San Diego.,,2015-02-18 08:07:09 -0800,USA,Pacific Time (US & Canada),6416,2829
568068513224654848,neutral,1.0,,,Virgin America,,0504Traveller,,"@VirginAmerica to battle @SouthwestAir on @DallasLoveField-@AUStinAirport route 
http://t.co/6RLz0EBk2X via @usatoday",,2015-02-18 07:24:22 -0800,,Central Time (US & Canada),1515,2751
568068214325784576,positive,1.0,,,Virgin America,,dreamerintexas,,@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,,2015-02-18 07:23:11 -0800,austin dallas chile london,Central Time (US & Canada),9559,1743
568064123621093377,positive,1.0,,,Virgin America,,WilsonJoshuaLee,,@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,,2015-02-18 07:06:55 -0800,"Dallas, TX",Central Time (US & Canada),1908,3737
568061922265804802,neutral,1.0,,,Virgin America,,sanjosedr,,@VirginAmerica I miss the #nerdbird in San Jose,,2015-02-18 06:58:11 -0800,"San Jose, California
",Arizona,8836,5144
568059129601724416,positive,1.0,,,Virgin America,,dsg0110,,"@VirginAmerica love it, taking @SouthwestAir on in their backyard! Consumers win when biz competes.",,2015-02-18 06:47:05 -0800,"San Diego, CA",Pacific Time (US & Canada),8629,7454
568058610296565760,positive,1.0,,,Virgin America,,lakebrahlands,,@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX ",Central Time (US & Canada),6497,7328
568054702635483136,neutral,0.6477,,0.0,Virgin America,,opteyemisg,,@VirginAmerica can we make every VX plane with #nerdbird? Why should Austin be the only one getting nerd love?,,2015-02-18 06:29:29 -0800,,Central Time (US & Canada),1287,5559
568053134439788546,neutral,0.6202,,0.0,Virgin America,,steve97070,,@VirginAmerica please add more frequency to PDX Portland,,2015-02-18 06:23:15 -0800,,,6478,8123
568050777744379904,positive,1.0,,,Virgin America,,letherebeflight,,@VirginAmerica Congrats VX on the new route! ✈️🎉,,2015-02-18 06:13:53 -0800,,,914,3792
568017135236022273,negative,1.0,Cancelled Flight,1.0,Virgin America,,NickyB617,,"@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",,2015-02-18 04:00:12 -0800,"Boston, MA",Eastern Time (US & Canada),8082,5602
568011935347838977,neutral,1.0,,,Virgin America,,gemmabow19,,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in 🇺🇸 @FreyaBevan_Fund 💗 🎀 💗,,2015-02-18 03:39:33 -0800,,,6046,3956
567972416846217216,negative,1.0,Can't Tell,0.3373,Virgin America,,total_janarchy,,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",,2015-02-18 01:02:31 -0800,,Eastern Time (US & Canada),6540,1894
567972174398689280,negative,1.0,Damaged Luggage,0.3434,Virgin America,,total_janarchy,,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,,2015-02-18 01:01:33 -0800,,Eastern Time (US & Canada),9487,480
567971836321009664,negative,1.0,Flight Attendant Complaints,0.6773,Virgin America,,total_janarchy,,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",,2015-02-18 01:00:12 -0800,,Eastern Time (US & Canada),4361,8794
567971610801664000,negative,0.6703,Bad Flight,0.6703,Virgin America,,total_janarchy,,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),,2015-02-18 00:59:19 -0800,,Eastern Time (US & Canada),8441,6225
567946319349706753,negative,1.0,Customer Service Issue,0.6977,Virgin America,,helenalor,,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,"[0.0, 0.0]",2015-02-17 23:18:49 -0800,San Francisco,Eastern Time (US & Canada),9467,3606
567908796917420032,positive,0.6431,,,Virgin America,,HaraLillier,,@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,,2015-02-17 20:49:43 -0800,,Atlantic Time (Canada),4239,1168
567899492885745664,neutral,1.0,,,Virgin America,,helenhoppock,,@VirginAmerica does Virgin America fly direct from Seattle to NYC or Boston?,,2015-02-17 20:12:44 -0800,,,1760,8034
567893201719156736,positive,0.6559,,,Virgin America,,KallysAlbertSr,,@VirginAmerica That's classy.,,2015-02-17 19:47:44 -0800,USA,,1460,8819
567873698679623680,positive,0.6681,,,Virgin America,,Price714,,@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,,2015-02-17 18:30:15 -0800,"Hamilton, Ohio",Atlantic Time (Canada),1898,1885
567858317831249920,positive,0.7162,,,Virgin America,,mctrees02,,@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,,2015-02-17 17:29:07 -0800,"Dallas, TX",Central Time (US & Canada),2757,397
567855171335626752,neutral,0.6941,,,Virgin America,,mctrees02,,@VirginAmerica save some for 871 tomorrow AM!,,2015-02-17 17:16:37 -0800,"Dallas, TX",Central Time (US & Canada),7730,2386
567849520781893632,negative,1.0,Late Flight,1.0,Virgin America,,lindsowesto,,@VirginAmerica Why is it taking 12 years to fly home to Dallas? Get your shit together.,,2015-02-17 16:54:10 -0800,Texas,Central America,9931,5577
567849200295124992,neutral,0.6705,,,Virgin America,,TheAdamRizz,,@VirginAmerica @JezzieGoldz club Virgin is bumping in New York http://t.co/HaQc7GDg7c,,2015-02-17 16:52:54 -0800,"Dallas, Texas",Pacific Time (US & Canada),5965,1445
567846970141716481,positive,0.6733,,,Virgin America,,TheAdamRizz,,@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,,2015-02-17 16:44:02 -0800,"Dallas, Texas",Pacific Time (US & Canada),8754,6731
567845726220357632,neutral,0.6601,,,Virgin America,,josiebarosie,,@VirginAmerica is that #thestarter??😁,,2015-02-17 16:39:05 -0800,Cork.Ireland,,6247,6077
567845203014377472,neutral,0.6198,,,Virgin America,,killawattannie,,@VirginAmerica ...Please come to Minneapolis St. Paul!,,2015-02-17 16:37:01 -0800,,Mountain Time (US & Canada),6549,6597
567829051559186432,neutral,0.3542,,0.0,Virgin America,,JAYXXX1,,@VirginAmerica YES FYI  MY BFF,,2015-02-17 15:32:50 -0800,,,1747,4888
567828603976597504,positive,0.6858,,0.0,Virgin America,,myvortex,,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",,2015-02-17 15:31:03 -0800,could be anywhere,,7420,2481
567823564167192576,positive,1.0,,,Virgin America,,miaerolinea,,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",,2015-02-17 15:11:02 -0800,Worldwide,Caracas,1036,4790
567814795895787520,positive,1.0,,,Virgin America,,mynejas,,@VirginAmerica I love the dancing little richard. cool beans.,,2015-02-17 14:36:11 -0800,"Oakland, CA",Pacific Time (US & Canada),3829,2259
567813046811525120,positive,0.6803,,,Virgin America,,SimplyImplicit,,@VirginAmerica I don’t use Passbook =/ I still love you though &lt;3 :) I’ll just use my email in the future.,,2015-02-17 14:29:14 -0800,"Los Angeles, CA",Central Time (US & Canada),4471,7345
567812402764374016,positive,1.0,,,Virgin America,,mynejas,,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,,2015-02-17 14:26:40 -0800,"Oakland, CA",Pacific Time (US & Canada),7301,9953
567811428779868160,neutral,0.6446,,0.0,Virgin America,,SimplyImplicit,,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,,2015-02-17 14:22:48 -0800,"Los Angeles, CA",Central Time (US & Canada),9462,7268
567810209088847873,negative,1.0,Customer Service Issue,0.7012,Virgin America,,wtcgroup,,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,,2015-02-17 14:17:57 -0800,SF Bay Area/ Las Vegas,,5170,4221
567807967706488832,positive,1.0,,,Virgin America,,tookthecollar,,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,,2015-02-17 14:09:03 -0800,,,475,2898
567807640660619267,neutral,0.6457,,,Virgin America,,ICEportal,,@VirginAmerica Good point!,,2015-02-17 14:07:45 -0800,"Hollywood, FL",Eastern Time (US & Canada),5721,7570
567807288192290816,neutral,0.6731,,,Virgin America,,EnonThaPhenom,,.@VirginAmerica I heard he has a virgin mobile hotspot ;),,2015-02-17 14:06:21 -0800,"Oakland, Ca",Pacific Time (US & Canada),7081,8784
567807278964023296,neutral,1.0,,,Virgin America,,mattejacob,,@VirginAmerica you got cheese pLate Flights too.,"[40.78986648, -73.10068286]",2015-02-17 14:06:19 -0800,New York x Long Island,Central Time (US & Canada),4098,8684
567806905617281024,neutral,1.0,,,Virgin America,,TheDCD,,@VirginAmerica On all your flights?,"[0.0, 0.0]",2015-02-17 14:04:50 -0800,On a bar floor in Denver.,Mountain Time (US & Canada),4472,6514
567806884191944705,positive,1.0,,,Virgin America,,Hakenson_LIOX,,@VirginAmerica Dad on Segway is the best part of this whole infographic!,"[42.5696777, -71.42056878]",2015-02-17 14:04:45 -0800,"Waltham, MA",Atlantic Time (Canada),3095,9790
567806872410161152,positive,1.0,,,Virgin America,,funky_bbq,,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2015-02-17 14:04:42 -0800,,,7214,9852
567806467974365184,positive,1.0,,,Virgin America,,HereticPharaoh,,@VirginAmerica wifi AND better seating.,,2015-02-17 14:03:05 -0800,"Jersey City, New Jersey ",Eastern Time (US & Canada),747,1437
567796863467839488,neutral,0.6831,,0.0,Virgin America,,judy_202,,@VirginAmerica how come ABC is the only one of the network channels you don't have?,,2015-02-17 13:24:56 -0800,"Washington, DC",Eastern Time (US & Canada),5187,6684
567792185832394752,negative,1.0,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2015-02-17 13:06:20 -0800,"Los Angeles, CA",Pacific Time (US & Canada),9553,5945
567787873778278400,positive,0.6779999999999999,,0.0,Virgin America,,BrandonS002,,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",,2015-02-17 12:49:12 -0800,New York City,Eastern Time (US & Canada),8817,1534
567786760287096832,negative,1.0,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",,2015-02-17 12:44:47 -0800,,Atlantic Time (Canada),7122,2293
567786199415136256,neutral,1.0,,,Virgin America,,RyScanlon,,"@VirginAmerica Dear Virgin customer, while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!",,2015-02-17 12:42:33 -0800,,Atlantic Time (Canada),908,5252
567785481161953280,neutral,1.0,,,Virgin America,,itsjulianking,,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2015-02-17 12:39:42 -0800,P H I L A D E L P H I A,Eastern Time (US & Canada),5981,7445
